theory,category,weight,created_at,updated_at,is_reverse_scored,question_id,is_deleted
16PF,Privateness,1,2024-10-28 08:37:49.836251,2024-10-28 08:37:49.836251,false,1483,0
DISC,Steadiness (S),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1484,0
16PF,Abstractedness,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,true,1485,0
MBTI,Intuition (N),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,1486,0
Enneagram,Type 2: The Helper,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,1487,0
16PF,Openness to Change,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1488,0
Big Five,Neuroticism,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,true,1489,0
DISC,Dominance (D),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1490,0
MBTI,Introversion (I),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,1491,0
Enneagram,Type 1: The Reformer,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,1492,0
DISC,Dominance (D),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1493,0
DISC,Influence (I),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1494,0
DISC,Dominance (D),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,true,1495,0
DISC,Conscientiousness (C),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1496,0
Enneagram,Type 8: The Challenger,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,1497,0
DISC,Steadiness (S),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1498,0
DISC,Dominance (D),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1499,0
16PF,Openness to Change,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1500,0
MBTI,Judging (J),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,1501,0
Big Five,Extraversion,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,true,1502,0
MBTI,Feeling (F),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,1503,0
Enneagram,Type 6: The Loyalist,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,1504,0
Enneagram,Type 5: The Investigator,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1505,0
DISC,Dominance (D),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1506,0
Enneagram,Type 2: The Helper,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1507,0
Enneagram,Type 1: The Reformer,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1508,0
16PF,Vigilance,1,2024-10-28 08:37:49.836251,2024-10-28 08:37:49.836251,false,1509,0
MBTI,Thinking (T),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,1510,0
Enneagram,Type 9: The Peacemaker,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,true,1511,0
DISC,Dominance (D),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1512,0
16PF,Rule-Consciousness,1,2024-10-28 08:37:49.836251,2024-10-28 08:37:49.836251,false,1513,0
16PF,Openness to Change,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,true,1514,0
16PF,Warmth,1,2024-10-28 08:37:49.836251,2024-10-28 08:37:49.836251,false,1515,0
Big Five,Neuroticism,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,true,1516,0
16PF,Tension,1,2024-10-28 08:37:49.836251,2024-10-28 08:37:49.836251,true,1517,0
16PF,Sensitivity,1,2024-10-28 08:37:49.836251,2024-10-28 08:37:49.836251,false,1518,0
Enneagram,Type 7: The Enthusiast,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,true,1519,0
Enneagram,Type 9: The Peacemaker,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,true,1520,0
Enneagram,Type 7: The Enthusiast,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,1521,0
16PF,Social Boldness,1,2024-10-28 08:37:49.836251,2024-10-28 08:37:49.836251,false,1522,0
MBTI,Thinking (T),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,true,1523,0
DISC,Dominance (D),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1524,0
MBTI,Judging (J),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,true,1525,0
Enneagram,Type 7: The Enthusiast,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,true,1526,0
Enneagram,Type 5: The Investigator,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,1527,0
Enneagram,Type 9: The Peacemaker,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1528,0
Enneagram,Type 2: The Helper,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,true,1529,0
MBTI,Sensing (S),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,1530,0
Big Five,Openness to Experience,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,true,1531,0
DISC,Steadiness (S),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,true,1532,0
16PF,Vigilance,1,2024-10-28 08:37:49.836251,2024-10-28 08:37:49.836251,false,1533,0
Enneagram,Type 3: The Achiever,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,1534,0
16PF,Social Boldness,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,true,1535,0
Big Five,Extraversion,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,1536,0
Big Five,Openness to Experience,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,true,1537,0
16PF,Dominance,1,2024-10-28 08:37:49.836251,2024-10-28 08:37:49.836251,false,1538,0
Big Five,Neuroticism,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,1539,0
Enneagram,Type 7: The Enthusiast,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,true,1540,0
DISC,Dominance (D),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1541,0
MBTI,Introversion (I),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,true,1542,0
16PF,Sensitivity,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1543,0
MBTI,Judging (J),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,1544,0
Enneagram,Type 2: The Helper,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,true,1545,0
Enneagram,Type 9: The Peacemaker,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1546,0
16PF,Rule-Consciousness,1,2024-10-28 08:37:49.836251,2024-10-28 08:37:49.836251,false,1547,0
Enneagram,Type 3: The Achiever,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,true,1548,0
Enneagram,Type 6: The Loyalist,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1549,0
Big Five,Agreeableness,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,true,1550,0
Enneagram,Type 5: The Investigator,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1551,0
Big Five,Openness to Experience,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,true,1552,0
MBTI,Sensing (S),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,1553,0
Enneagram,Type 5: The Investigator,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,1554,0
16PF,Emotional Stability,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,true,1555,0
Big Five,Extraversion,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,true,1556,0
16PF,Self-Reliance,1,2024-10-28 08:37:49.836251,2024-10-28 08:37:49.836251,false,1557,0
DISC,Influence (I),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,true,1558,0
16PF,Emotional Stability,1,2024-10-28 08:37:49.836251,2024-10-28 08:37:49.836251,false,1559,0
Enneagram,Type 2: The Helper,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,1560,0
16PF,Vigilance,1,2024-10-28 08:37:49.836251,2024-10-28 08:37:49.836251,false,1561,0
MBTI,Intuition (N),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,1562,0
Enneagram,Type 8: The Challenger,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1563,0
Big Five,Agreeableness,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,1564,0
MBTI,Intuition (N),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,1565,0
Enneagram,Type 9: The Peacemaker,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,1566,0
Enneagram,Type 8: The Challenger,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,1567,0
Big Five,Extraversion,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,true,1568,0
Big Five,Extraversion,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,true,1569,0
Enneagram,Type 1: The Reformer,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,true,1570,0
16PF,Openness to Change,1,2024-10-28 08:37:49.836251,2024-10-28 08:37:49.836251,false,1571,0
DISC,Conscientiousness (C),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1572,0
16PF,Perfectionism,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1573,0
16PF,Privateness,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1574,0
Enneagram,Type 8: The Challenger,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,1575,0
16PF,Privateness,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,true,1576,0
MBTI,Sensing (S),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,1577,0
MBTI,Extraversion (E),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,1578,0
DISC,Dominance (D),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,true,1579,0
MBTI,Thinking (T),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,1580,0
DISC,Steadiness (S),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1581,0
Big Five,Agreeableness,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,1582,0
MBTI,Feeling (F),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,1583,0
16PF,Reasoning,1,2024-10-28 08:37:49.836251,2024-10-28 08:37:49.836251,false,1584,0
Enneagram,Type 3: The Achiever,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,true,1585,0
Big Five,Openness to Experience,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,true,1586,0
Enneagram,Type 1: The Reformer,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1587,0
DISC,Steadiness (S),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1588,0
Enneagram,Type 8: The Challenger,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1589,0
DISC,Steadiness (S),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,true,1590,0
DISC,Dominance (D),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1591,0
Enneagram,Type 9: The Peacemaker,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1592,0
Enneagram,Type 3: The Achiever,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1593,0
Enneagram,Type 5: The Investigator,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,1594,0
Enneagram,Type 4: The Individualist,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,1595,0
DISC,Conscientiousness (C),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1596,0
16PF,Liveliness,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1597,0
DISC,Dominance (D),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,true,1598,0
16PF,Openness to Change,1,2024-10-28 08:37:49.836251,2024-10-28 08:37:49.836251,false,1599,0
DISC,Steadiness (S),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1600,0
Enneagram,Type 1: The Reformer,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,1601,0
DISC,Conscientiousness (C),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1602,0
DISC,Dominance (D),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,true,1603,0
MBTI,Feeling (F),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,true,1604,0
DISC,Conscientiousness (C),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,true,1605,0
16PF,Apprehension,1,2024-10-28 08:37:49.836251,2024-10-28 08:37:49.836251,false,1606,0
Big Five,Extraversion,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,true,1607,0
DISC,Conscientiousness (C),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1608,0
Enneagram,Type 2: The Helper,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,true,1609,0
Enneagram,Type 5: The Investigator,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1610,0
Enneagram,Type 3: The Achiever,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1611,0
MBTI,Sensing (S),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,1612,0
16PF,Rule-Consciousness,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1613,0
MBTI,Sensing (S),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,1614,0
16PF,Sensitivity,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1615,0
Enneagram,Type 1: The Reformer,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,1616,0
Big Five,Openness to Experience,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,1617,0
MBTI,Intuition (N),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,1618,0
DISC,Conscientiousness (C),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1619,0
16PF,Abstractedness,1,2024-10-28 08:37:49.836251,2024-10-28 08:37:49.836251,true,1620,0
Enneagram,Type 2: The Helper,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,1621,0
MBTI,Thinking (T),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,1622,0
DISC,Dominance (D),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1623,0
DISC,Conscientiousness (C),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1624,0
Enneagram,Type 2: The Helper,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,1625,0
16PF,Privateness,1,2024-10-28 08:37:49.836251,2024-10-28 08:37:49.836251,false,1626,0
DISC,Conscientiousness (C),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1627,0
16PF,Dominance,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1628,0
Enneagram,Type 8: The Challenger,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1629,0
16PF,Reasoning,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,true,1630,0
Enneagram,Type 7: The Enthusiast,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,true,1631,0
16PF,Rule-Consciousness,1,2024-10-28 08:37:49.836251,2024-10-28 08:37:49.836251,false,1632,0
MBTI,Intuition (N),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,true,1633,0
16PF,Apprehension,1,2024-10-28 08:37:49.836251,2024-10-28 08:37:49.836251,false,1634,0
DISC,Conscientiousness (C),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1635,0
Enneagram,Type 2: The Helper,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,1636,0
MBTI,Sensing (S),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,true,1637,0
DISC,Influence (I),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1638,0
MBTI,Extraversion (E),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,1639,0
Enneagram,Type 5: The Investigator,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,1640,0
MBTI,Sensing (S),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,1641,0
Big Five,Conscientiousness,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,true,1642,0
Enneagram,Type 1: The Reformer,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1643,0
Big Five,Neuroticism,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,true,1644,0
Enneagram,Type 6: The Loyalist,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,true,1645,0
Enneagram,Type 3: The Achiever,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,true,1646,0
16PF,Rule-Consciousness,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,true,1647,0
Big Five,Extraversion,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,1648,0
Enneagram,Type 3: The Achiever,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,1649,0
MBTI,Intuition (N),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,1650,0
Enneagram,Type 7: The Enthusiast,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1651,0
16PF,Perfectionism,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1652,0
16PF,Perfectionism,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1653,0
Big Five,Openness to Experience,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,1654,0
Enneagram,Type 2: The Helper,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1655,0
16PF,Liveliness,1,2024-10-28 08:37:49.836251,2024-10-28 08:37:49.836251,false,1656,0
Big Five,Agreeableness,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,1657,0
16PF,Reasoning,1,2024-10-28 08:37:49.836251,2024-10-28 08:37:49.836251,true,1658,0
DISC,Conscientiousness (C),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1659,0
Enneagram,Type 7: The Enthusiast,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1660,0
MBTI,Thinking (T),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,true,1661,0
Enneagram,Type 3: The Achiever,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,1662,0
Enneagram,Type 4: The Individualist,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,1663,0
Enneagram,Type 1: The Reformer,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,true,1664,0
DISC,Dominance (D),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1665,0
16PF,Liveliness,1,2024-10-28 08:37:49.836251,2024-10-28 08:37:49.836251,false,1666,0
16PF,Abstractedness,1,2024-10-28 08:37:49.836251,2024-10-28 08:37:49.836251,false,1667,0
MBTI,Judging (J),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,1668,0
16PF,Emotional Stability,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,true,1669,0
DISC,Dominance (D),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1670,0
16PF,Social Boldness,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1671,0
MBTI,Introversion (I),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,1672,0
DISC,Steadiness (S),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1673,0
Enneagram,Type 3: The Achiever,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,true,1674,0
Enneagram,Type 7: The Enthusiast,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1675,0
16PF,Perfectionism,1,2024-10-28 08:37:49.836251,2024-10-28 08:37:49.836251,true,1676,0
Big Five,Conscientiousness,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,true,1677,0
DISC,Conscientiousness (C),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1678,0
16PF,Reasoning,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1679,0
16PF,Abstractedness,1,2024-10-28 08:37:49.836251,2024-10-28 08:37:49.836251,false,1680,0
Enneagram,Type 2: The Helper,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,1681,0
DISC,Dominance (D),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1682,0
Enneagram,Type 9: The Peacemaker,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,true,1683,0
MBTI,Thinking (T),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,1684,0
MBTI,Sensing (S),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,1685,0
16PF,Openness to Change,1,2024-10-28 08:37:49.836251,2024-10-28 08:37:49.836251,false,1686,0
16PF,Perfectionism,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1687,0
Enneagram,Type 9: The Peacemaker,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1688,0
Enneagram,Type 2: The Helper,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,1689,0
DISC,Dominance (D),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1690,0
16PF,Reasoning,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1691,0
Enneagram,Type 3: The Achiever,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1692,0
MBTI,Feeling (F),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,1693,0
DISC,Dominance (D),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1694,0
Enneagram,Type 2: The Helper,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1695,0
MBTI,Perceiving (P),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,1696,0
MBTI,Thinking (T),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,true,1697,0
Big Five,Agreeableness,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,true,1698,0
DISC,Influence (I),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1699,0
DISC,Dominance (D),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1700,0
DISC,Steadiness (S),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1701,0
Enneagram,Type 4: The Individualist,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,1702,0
Enneagram,Type 1: The Reformer,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,1703,0
16PF,Privateness,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1704,0
Enneagram,Type 3: The Achiever,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,1705,0
DISC,Influence (I),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1706,0
Enneagram,Type 4: The Individualist,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1707,0
Enneagram,Type 2: The Helper,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,1708,0
Big Five,Conscientiousness,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,1709,0
Enneagram,Type 1: The Reformer,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,1710,0
Big Five,Conscientiousness,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,1711,0
DISC,Influence (I),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1712,0
Big Five,Agreeableness,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,1713,0
DISC,Conscientiousness (C),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1714,0
MBTI,Thinking (T),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,1715,0
16PF,Reasoning,1,2024-10-28 08:37:49.836251,2024-10-28 08:37:49.836251,false,1716,0
16PF,Privateness,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1717,0
DISC,Dominance (D),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1718,0
16PF,Vigilance,1,2024-10-28 08:37:49.836251,2024-10-28 08:37:49.836251,true,1719,0
16PF,Perfectionism,1,2024-10-28 08:37:49.836251,2024-10-28 08:37:49.836251,false,1720,0
Big Five,Extraversion,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,true,1721,0
MBTI,Feeling (F),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,1722,0
16PF,Rule-Consciousness,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1723,0
Big Five,Neuroticism,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,1724,0
16PF,Apprehension,1,2024-10-28 08:37:49.836251,2024-10-28 08:37:49.836251,true,1725,0
Big Five,Openness to Experience,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,true,1726,0
DISC,Influence (I),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1727,0
DISC,Conscientiousness (C),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1728,0
MBTI,Perceiving (P),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,1729,0
16PF,Warmth,1,2024-10-28 08:37:49.836251,2024-10-28 08:37:49.836251,true,1730,0
Big Five,Openness to Experience,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,true,1731,0
DISC,Influence (I),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1732,0
Enneagram,Type 8: The Challenger,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,true,1733,0
DISC,Steadiness (S),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1734,0
MBTI,Intuition (N),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,1735,0
Big Five,Agreeableness,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,true,1736,0
16PF,Self-Reliance,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1737,0
Enneagram,Type 9: The Peacemaker,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,true,1738,0
DISC,Conscientiousness (C),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,1739,0
